"transaction","transaction_date","transaction_amount","credit_card","cardholder_name","cardholder_id","merchant_id","merchant_name","merchant_cat_id","merchant_type"
3303,"2018-04-27 08:08:38","$13.52","3561072557118696","Peter Mckay",19,86,"Walker, Campbell and Sullivan",5,"food truck"
2909,"2018-09-26 07:52:23","$14.94","4743204091443101526","Peter Mckay",19,34,"Combs-Jones",5,"food truck"
2771,"2018-04-07 04:37:00","$15.11","5361779664174555","Peter Mckay",19,142,"Thomas-Garcia",5,"food truck"
2542,"2018-07-22 17:51:34","$15.47","3561072557118696","Peter Mckay",19,93,"Rodriguez-Parker",5,"food truck"
3304,"2018-05-14 19:11:59","$15.70","3561072557118696","Peter Mckay",19,81,"Fowler and Sons",5,"food truck"
2454,"2018-01-26 21:32:03","$17.08","4743204091443101526","Peter Mckay",19,81,"Fowler and Sons",5,"food truck"
2730,"2018-09-09 06:42:54","$17.62","4743204091443101526","Peter Mckay",19,81,"Fowler and Sons",5,"food truck"
2473,"2018-01-29 17:25:24","$17.99","3561072557118696","Peter Mckay",19,34,"Combs-Jones",5,"food truck"
2837,"2018-09-21 15:48:02","$18.30","4743204091443101526","Peter Mckay",19,138,"Mccullough-Murphy",5,"food truck"
3003,"2018-03-20 15:18:33","$18.41","5361779664174555","Peter Mckay",19,139,"Kidd-Lopez",5,"food truck"
3274,"2018-10-20 19:06:35","$18.51","4743204091443101526","Peter Mckay",19,138,"Mccullough-Murphy",5,"food truck"
3181,"2018-02-03 16:34:30","$18.53","3561072557118696","Peter Mckay",19,86,"Walker, Campbell and Sullivan",5,"food truck"
2847,"2018-08-02 07:44:24","$18.93","5361779664174555","Peter Mckay",19,34,"Combs-Jones",5,"food truck"
2608,"2018-05-24 18:15:52","$19.26","3561072557118696","Peter Mckay",19,137,"Garcia PLC",5,"food truck"
3460,"2018-04-08 20:15:13","$1.21","3561072557118696","Peter Mckay",19,37,"Nguyen, Bautista and Williams",4,"pub"
2345,"2018-07-29 06:02:10","$1.37","4743204091443101526","Peter Mckay",19,21,"Robertson-Smith",4,"pub"
2314,"2018-01-17 20:06:45","$2.69","3561072557118696","Peter Mckay",19,29,"Browning-Cantu",4,"pub"
809,"2018-12-03 11:27:13","$2.81","5361779664174555","Peter Mckay",19,21,"Robertson-Smith",4,"pub"
293,"2018-06-22 02:14:30","$2.82","5361779664174555","Peter Mckay",19,123,"Boone, Davis and Townsend",4,"pub"
3449,"2018-09-25 11:16:33","$2.89","4743204091443101526","Peter Mckay",19,123,"Boone, Davis and Townsend",4,"pub"
620,"2018-09-20 22:36:10","$2.97","5361779664174555","Peter Mckay",19,65,"Allen, Ramos and Carroll",4,"pub"
727,"2018-02-16 12:15:58","$3.11","5361779664174555","Peter Mckay",19,13,"Giles and Sons",4,"pub"
1970,"2018-10-08 13:03:32","$3.50","3561072557118696","Peter Mckay",19,115,"Williams Inc",4,"pub"
667,"2018-03-03 11:08:50","$3.69","5361779664174555","Peter Mckay",19,126,"Bartlett and Sons",4,"pub"
2238,"2018-01-20 01:13:21","$3.70","5361779664174555","Peter Mckay",19,107,"Rowe-Abbott",4,"pub"
307,"2018-05-02 09:38:58","$3.83","4743204091443101526","Peter Mckay",19,98,"Rivera PLC",4,"pub"
2282,"2018-08-04 20:00:03","$4.16","3561072557118696","Peter Mckay",19,16,"Bryant, Thomas and Collins",4,"pub"
2343,"2018-08-25 08:06:30","$4.37","3561072557118696","Peter Mckay",19,65,"Allen, Ramos and Carroll",4,"pub"
415,"2018-12-08 15:17:57","$4.77","3561072557118696","Peter Mckay",19,13,"Giles and Sons",4,"pub"
2057,"2018-10-27 19:32:23","$4.95","4743204091443101526","Peter Mckay",19,45,"Velazquez Ltd",4,"pub"
446,"2018-11-23 07:23:43","$5.27","3561072557118696","Peter Mckay",19,35,"Jarvis-Turner",4,"pub"
2071,"2018-06-05 18:00:15","$5.39","4743204091443101526","Peter Mckay",19,19,"Santos-Fitzgerald",4,"pub"
246,"2018-01-17 00:22:04","$5.41","4743204091443101526","Peter Mckay",19,105,"Garcia and Sons",4,"pub"
2005,"2018-03-06 05:30:11","$5.57","3561072557118696","Peter Mckay",19,37,"Nguyen, Bautista and Williams",4,"pub"
1938,"2018-01-10 14:50:30","$5.64","5361779664174555","Peter Mckay",19,44,"Little-Floyd",4,"pub"
160,"2018-12-28 09:07:10","$6.27","4743204091443101526","Peter Mckay",19,11,"Stanton Group",4,"pub"
173,"2018-09-21 03:08:51","$7.22","4743204091443101526","Peter Mckay",19,98,"Rivera PLC",4,"pub"
176,"2018-04-22 03:07:06","$7.22","4743204091443101526","Peter Mckay",19,5,"Miller-Blevins",4,"pub"
220,"2018-04-08 18:49:37","$8.07","5361779664174555","Peter Mckay",19,74,"Skinner-Williams",4,"pub"
1105,"2018-12-02 18:12:36","$10.11","4743204091443101526","Peter Mckay",19,125,"Russell and Sons",4,"pub"
1696,"2018-05-22 23:06:58","$10.37","4743204091443101526","Peter Mckay",19,35,"Jarvis-Turner",4,"pub"
1477,"2018-11-09 02:36:41","$10.49","4743204091443101526","Peter Mckay",19,91,"Turner Ltd",4,"pub"
1273,"2018-07-26 09:55:05","$10.59","4743204091443101526","Peter Mckay",19,44,"Little-Floyd",4,"pub"
948,"2018-12-31 05:53:58","$10.73","5361779664174555","Peter Mckay",19,19,"Santos-Fitzgerald",4,"pub"
1879,"2018-10-21 19:04:13","$10.84","5361779664174555","Peter Mckay",19,53,"Wallace PLC",4,"pub"
1793,"2018-05-20 23:41:19","$10.89","4743204091443101526","Peter Mckay",19,60,"Smith-Richards",4,"pub"
1661,"2018-04-22 00:19:53","$10.90","4743204091443101526","Peter Mckay",19,78,"Ruiz-Anderson",4,"pub"
1391,"2018-06-24 21:50:36","$11.12","5361779664174555","Peter Mckay",19,53,"Wallace PLC",4,"pub"
1049,"2018-10-24 17:26:22","$11.18","4743204091443101526","Peter Mckay",19,65,"Allen, Ramos and Carroll",4,"pub"
1259,"2018-12-01 14:28:25","$11.43","4743204091443101526","Peter Mckay",19,65,"Allen, Ramos and Carroll",4,"pub"
1799,"2018-10-17 18:33:58","$11.46","4743204091443101526","Peter Mckay",19,5,"Miller-Blevins",4,"pub"
1352,"2018-07-16 19:27:07","$11.50","3561072557118696","Peter Mckay",19,57,"Thornton-Williams",4,"pub"
1711,"2018-03-28 13:00:17","$11.63","3561072557118696","Peter Mckay",19,35,"Jarvis-Turner",4,"pub"
1261,"2018-11-08 20:43:59","$12.22","3561072557118696","Peter Mckay",19,16,"Bryant, Thomas and Collins",4,"pub"
1233,"2018-12-27 15:39:52","$12.50","3561072557118696","Peter Mckay",19,125,"Russell and Sons",4,"pub"
883,"2018-07-24 21:03:22","$12.89","4743204091443101526","Peter Mckay",19,29,"Browning-Cantu",4,"pub"
1802,"2018-08-04 17:13:53","$14.55","4743204091443101526","Peter Mckay",19,41,"Ford, Williams and Dunn",4,"pub"
3018,"2018-06-03 20:00:29","$15.35","4743204091443101526","Peter Mckay",19,123,"Boone, Davis and Townsend",4,"pub"
2548,"2018-03-25 00:54:15","$15.48","5361779664174555","Peter Mckay",19,107,"Rowe-Abbott",4,"pub"
3324,"2018-12-19 23:00:23","$15.74","4743204091443101526","Peter Mckay",19,41,"Ford, Williams and Dunn",4,"pub"
3292,"2018-07-27 03:17:25","$15.97","5361779664174555","Peter Mckay",19,45,"Velazquez Ltd",4,"pub"
2803,"2018-07-21 06:21:42","$16.74","4743204091443101526","Peter Mckay",19,44,"Little-Floyd",4,"pub"
2910,"2018-12-01 09:52:14","$16.88","5361779664174555","Peter Mckay",19,101,"Whitehead-Sexton",4,"pub"
2478,"2018-01-26 14:06:47","$17.58","5361779664174555","Peter Mckay",19,106,"Carter-Blackwell",4,"pub"
3270,"2018-12-06 15:28:17","$18.42","3561072557118696","Peter Mckay",19,16,"Bryant, Thomas and Collins",4,"pub"
3161,"2018-07-07 21:48:04","$20.60","3561072557118696","Peter Mckay",19,29,"Browning-Cantu",4,"pub"
2704,"2018-10-02 14:13:38","$22.29","5361779664174555","Peter Mckay",19,101,"Whitehead-Sexton",4,"pub"
800,"2018-05-24 00:29:49","$0.82","4743204091443101526","Peter Mckay",19,108,"Best Inc",1,"restaurant"
3429,"2018-03-18 20:00:59","$1.56","5361779664174555","Peter Mckay",19,71,"Greene LLC",1,"restaurant"
2376,"2018-09-01 04:58:06","$1.65","3561072557118696","Peter Mckay",19,119,"Henderson and Sons",1,"restaurant"
579,"2018-07-08 14:04:49","$1.75","3561072557118696","Peter Mckay",19,144,"Walker, Deleon and Wolf",1,"restaurant"
2120,"2018-01-03 21:04:28","$1.91","3561072557118696","Peter Mckay",19,108,"Best Inc",1,"restaurant"
3361,"2018-10-23 01:00:37","$2.09","4743204091443101526","Peter Mckay",19,71,"Greene LLC",1,"restaurant"
2169,"2018-04-15 13:10:04","$2.38","4743204091443101526","Peter Mckay",19,2,"Riggs-Adams",1,"restaurant"
611,"2018-02-06 18:29:49","$2.53","3561072557118696","Peter Mckay",19,102,"Walters-Ward",1,"restaurant"
605,"2018-02-24 14:48:28","$3.40","4743204091443101526","Peter Mckay",19,102,"Walters-Ward",1,"restaurant"
526,"2018-08-07 23:05:06","$3.70","3561072557118696","Peter Mckay",19,108,"Best Inc",1,"restaurant"
1959,"2018-11-26 11:13:44","$3.83","4743204091443101526","Peter Mckay",19,95,"Baxter-Smith",1,"restaurant"
768,"2018-06-19 02:55:51","$3.88","5361779664174555","Peter Mckay",19,76,"Lowe PLC",1,"restaurant"
343,"2018-05-25 19:13:02","$4.26","3561072557118696","Peter Mckay",19,25,"Vaughn, Wilson and Hall",1,"restaurant"
427,"2018-11-25 20:59:17","$5.14","5361779664174555","Peter Mckay",19,54,"Berry-Lopez",1,"restaurant"
314,"2018-01-05 10:42:55","$5.31","3561072557118696","Peter Mckay",19,8,"Russell-Thomas",1,"restaurant"
340,"2018-02-14 21:50:14","$5.62","3561072557118696","Peter Mckay",19,51,"Fisher-Bolton",1,"restaurant"
304,"2018-03-05 05:48:41","$5.98","4743204091443101526","Peter Mckay",19,75,"Martinez Group",1,"restaurant"
500,"2018-10-18 03:26:56","$9.66","3561072557118696","Peter Mckay",19,50,"Johnson-Watts",1,"restaurant"
1758,"2018-01-26 06:11:05","$10.12","3561072557118696","Peter Mckay",19,124,"Mccarty PLC",1,"restaurant"
1558,"2018-08-18 04:38:33","$10.15","3561072557118696","Peter Mckay",19,64,"Cline, Myers and Strong",1,"restaurant"
1300,"2018-12-22 19:06:45","$10.52","3561072557118696","Peter Mckay",19,134,"Jenkins, Peterson and Beck",1,"restaurant"
1027,"2018-01-30 09:15:16","$10.53","3561072557118696","Peter Mckay",19,79,"Lee LLC",1,"restaurant"
1284,"2018-05-01 00:32:03","$10.63","4743204091443101526","Peter Mckay",19,102,"Walters-Ward",1,"restaurant"
1196,"2018-05-14 19:56:42","$10.69","4743204091443101526","Peter Mckay",19,99,"Bond, Lewis and Rangel",1,"restaurant"
1710,"2018-10-29 14:36:12","$10.82","5361779664174555","Peter Mckay",19,50,"Johnson-Watts",1,"restaurant"
1407,"2018-03-22 13:13:49","$11.20","4743204091443101526","Peter Mckay",19,76,"Lowe PLC",1,"restaurant"
1413,"2018-09-30 06:11:18","$11.44","4743204091443101526","Peter Mckay",19,64,"Cline, Myers and Strong",1,"restaurant"
895,"2018-11-09 11:10:26","$11.44","5361779664174555","Peter Mckay",19,2,"Riggs-Adams",1,"restaurant"
2732,"2018-07-04 12:08:02","$15.32","5361779664174555","Peter Mckay",19,36,"Hamilton-Mcfarland",1,"restaurant"
2986,"2018-06-01 04:45:39","$15.90","5361779664174555","Peter Mckay",19,102,"Walters-Ward",1,"restaurant"
2471,"2018-04-05 01:29:17","$16.22","4743204091443101526","Peter Mckay",19,124,"Mccarty PLC",1,"restaurant"
2605,"2018-05-12 20:04:36","$19.07","5361779664174555","Peter Mckay",19,51,"Fisher-Bolton",1,"restaurant"
540,"2018-12-16 09:38:32","$1.39","4586962917519654607","Kevin Spencer",20,141,"Wood-Ramirez",3,"bar"
559,"2018-08-06 22:27:26","$1.49","4586962917519654607","Kevin Spencer",20,56,"Smith PLC",3,"bar"
3382,"2018-07-11 05:51:55","$2.22","3535651398328201","Kevin Spencer",20,59,"Williams Group",3,"bar"
2080,"2018-06-07 23:47:11","$2.23","4586962917519654607","Kevin Spencer",20,70,"White-Hall",3,"bar"
2378,"2018-12-07 06:11:07","$2.44","3535651398328201","Kevin Spencer",20,112,"Greer Inc",3,"bar"
3450,"2018-06-14 16:14:00","$2.58","4586962917519654607","Kevin Spencer",20,97,"Ruiz-Chavez",3,"bar"
2179,"2018-07-18 05:43:40","$2.74","4586962917519654607","Kevin Spencer",20,73,"Colon Ltd",3,"bar"
530,"2018-01-04 14:38:12","$2.84","3535651398328201","Kevin Spencer",20,73,"Colon Ltd",3,"bar"
2361,"2018-07-31 19:58:55","$2.86","4506405265172173","Kevin Spencer",20,85,"Patton-Rivera",3,"bar"
3372,"2018-06-15 05:46:52","$3.19","3535651398328201","Kevin Spencer",20,56,"Smith PLC",3,"bar"
3488,"2018-01-02 04:36:45","$3.36","4506405265172173","Kevin Spencer",20,136,"Martinez-Robinson",3,"bar"
2248,"2018-12-28 17:45:51","$4.34","4506405265172173","Kevin Spencer",20,59,"Williams Group",3,"bar"
2322,"2018-06-09 08:28:23","$4.54","3535651398328201","Kevin Spencer",20,85,"Patton-Rivera",3,"bar"
32,"2018-07-11 18:10:21","$4.75","3535651398328201","Kevin Spencer",20,9,"Curry, Scott and Richardson",3,"bar"
2117,"2018-03-09 03:31:09","$5.02","4506405265172173","Kevin Spencer",20,66,"Robles Inc",3,"bar"
261,"2018-09-25 02:51:05","$5.40","4506405265172173","Kevin Spencer",20,4,"Mccarty-Thomas",3,"bar"
444,"2018-01-12 13:30:20","$5.92","4506405265172173","Kevin Spencer",20,38,"Brown LLC",3,"bar"
419,"2018-07-16 09:01:08","$6.34","4586962917519654607","Kevin Spencer",20,135,"Jacobs, Torres and Walker",3,"bar"
479,"2018-10-03 00:51:39","$7.52","4506405265172173","Kevin Spencer",20,122,"Perry and Sons",3,"bar"
417,"2018-11-22 22:47:13","$8.48","4506405265172173","Kevin Spencer",20,33,"Vasquez-Parker",3,"bar"
1038,"2018-11-26 16:07:19","$10.25","4506405265172173","Kevin Spencer",20,132,"Pugh-Williams",3,"bar"
1404,"2018-04-27 15:56:22","$10.26","4586962917519654607","Kevin Spencer",20,112,"Greer Inc",3,"bar"
970,"2018-01-14 17:29:28","$10.31","4506405265172173","Kevin Spencer",20,40,"Cox, Montgomery and Morgan",3,"bar"
1880,"2018-04-12 01:35:50","$10.34","3535651398328201","Kevin Spencer",20,143,"Guzman, Garcia and Church",3,"bar"
1232,"2018-07-26 17:29:00","$10.37","4586962917519654607","Kevin Spencer",20,38,"Brown LLC",3,"bar"
1610,"2018-06-29 22:15:16","$10.49","4586962917519654607","Kevin Spencer",20,66,"Robles Inc",3,"bar"
1361,"2018-01-10 23:03:42","$10.70","3535651398328201","Kevin Spencer",20,70,"White-Hall",3,"bar"
1813,"2018-08-27 20:12:04","$10.86","3535651398328201","Kevin Spencer",20,56,"Smith PLC",3,"bar"
1079,"2018-02-06 04:34:49","$10.86","4586962917519654607","Kevin Spencer",20,132,"Pugh-Williams",3,"bar"
1235,"2018-12-11 23:33:51","$11.06","4586962917519654607","Kevin Spencer",20,141,"Wood-Ramirez",3,"bar"
918,"2018-09-18 23:58:05","$11.08","4586962917519654607","Kevin Spencer",20,33,"Vasquez-Parker",3,"bar"
1365,"2018-12-19 03:52:36","$12.29","4506405265172173","Kevin Spencer",20,143,"Guzman, Garcia and Church",3,"bar"
3231,"2018-05-02 10:15:27","$12.81","4586962917519654607","Kevin Spencer",20,9,"Curry, Scott and Richardson",3,"bar"
3092,"2018-05-22 02:33:36","$14.89","3535651398328201","Kevin Spencer",20,33,"Vasquez-Parker",3,"bar"
2809,"2018-04-06 17:25:52","$15.32","4586962917519654607","Kevin Spencer",20,135,"Jacobs, Torres and Walker",3,"bar"
2492,"2018-11-13 19:58:27","$15.34","4586962917519654607","Kevin Spencer",20,97,"Ruiz-Chavez",3,"bar"
2693,"2018-06-29 19:04:47","$15.53","3535651398328201","Kevin Spencer",20,73,"Colon Ltd",3,"bar"
2637,"2018-09-06 08:35:35","$15.98","3535651398328201","Kevin Spencer",20,73,"Colon Ltd",3,"bar"
3240,"2018-06-02 07:44:39","$17.47","3535651398328201","Kevin Spencer",20,56,"Smith PLC",3,"bar"
2652,"2018-12-26 04:27:11","$17.80","4506405265172173","Kevin Spencer",20,145,"Hood-Phillips",3,"bar"
2868,"2018-10-07 21:33:39","$17.83","4586962917519654607","Kevin Spencer",20,143,"Guzman, Garcia and Church",3,"bar"
3268,"2018-03-11 22:39:53","$18.05","3535651398328201","Kevin Spencer",20,38,"Brown LLC",3,"bar"
3012,"2018-08-11 17:27:43","$18.76","3535651398328201","Kevin Spencer",20,9,"Curry, Scott and Richardson",3,"bar"
633,"2018-07-21 23:12:46","$1.42","3535651398328201","Kevin Spencer",20,117,"Mitchell Group",2,"coffee shop"
3337,"2018-11-11 04:17:33","$1.47","4586962917519654607","Kevin Spencer",20,26,"Smith-Stephens",2,"coffee shop"
1944,"2018-04-08 16:34:54","$1.49","3535651398328201","Kevin Spencer",20,109,"Collins LLC",2,"coffee shop"
1927,"2018-02-09 00:54:12","$1.72","4586962917519654607","Kevin Spencer",20,3,"Sanders, Parks and Mcfarland",2,"coffee shop"
2293,"2018-03-16 01:07:59","$2.29","4506405265172173","Kevin Spencer",20,104,"Mcdaniel, Hines and Mcfarland",2,"coffee shop"
687,"2018-01-09 21:06:16","$2.70","4506405265172173","Kevin Spencer",20,67,"Maxwell, Tapia and Villanueva",2,"coffee shop"
2367,"2018-04-28 11:12:01","$2.78","4506405265172173","Kevin Spencer",20,118,"Maldonado Group",2,"coffee shop"
3362,"2018-10-06 01:31:14","$2.95","4586962917519654607","Kevin Spencer",20,118,"Maldonado Group",2,"coffee shop"
172,"2018-12-12 15:50:07","$6.28","3535651398328201","Kevin Spencer",20,27,"Horn Ltd",2,"coffee shop"
1080,"2018-01-31 02:09:59","$10.09","4586962917519654607","Kevin Spencer",20,118,"Maldonado Group",2,"coffee shop"
1605,"2018-12-29 20:12:05","$10.17","3535651398328201","Kevin Spencer",20,20,"Kim-Lopez",2,"coffee shop"
995,"2018-03-09 13:47:25","$10.18","4506405265172173","Kevin Spencer",20,103,"Jones, Clark and Hoover",2,"coffee shop"
1729,"2018-01-31 06:01:51","$10.28","4506405265172173","Kevin Spencer",20,26,"Smith-Stephens",2,"coffee shop"
1004,"2018-06-30 01:51:18","$10.31","4506405265172173","Kevin Spencer",20,14,"Osborne-Page",2,"coffee shop"
1094,"2018-11-22 23:24:42","$10.35","4506405265172173","Kevin Spencer",20,118,"Maldonado Group",2,"coffee shop"
1376,"2018-12-01 19:37:40","$10.41","4586962917519654607","Kevin Spencer",20,104,"Mcdaniel, Hines and Mcfarland",2,"coffee shop"
889,"2018-11-27 15:57:33","$10.72","4506405265172173","Kevin Spencer",20,103,"Jones, Clark and Hoover",2,"coffee shop"
1170,"2018-07-03 01:23:51","$10.75","3535651398328201","Kevin Spencer",20,3,"Sanders, Parks and Mcfarland",2,"coffee shop"
1814,"2018-08-31 23:03:09","$10.81","3535651398328201","Kevin Spencer",20,43,"Wallace and Sons",2,"coffee shop"
1779,"2018-12-27 12:47:42","$11.20","4506405265172173","Kevin Spencer",20,26,"Smith-Stephens",2,"coffee shop"
1658,"2018-09-19 09:49:13","$11.81","3535651398328201","Kevin Spencer",20,113,"Edwards-Aguirre",2,"coffee shop"
1660,"2018-12-20 20:47:33","$12.63","4586962917519654607","Kevin Spencer",20,110,"Rodriguez, Dunlap and Nunez",2,"coffee shop"
3033,"2018-11-27 22:25:15","$13.18","3535651398328201","Kevin Spencer",20,128,"Pitts, Salinas and Garcia",2,"coffee shop"
1320,"2018-01-20 17:30:16","$13.84","4506405265172173","Kevin Spencer",20,109,"Collins LLC",2,"coffee shop"
2860,"2018-10-09 00:30:22","$17.69","3535651398328201","Kevin Spencer",20,67,"Maxwell, Tapia and Villanueva",2,"coffee shop"
3007,"2018-02-25 07:55:21","$18.14","3535651398328201","Kevin Spencer",20,43,"Wallace and Sons",2,"coffee shop"
3299,"2018-04-14 06:14:30","$19.12","3535651398328201","Kevin Spencer",20,67,"Maxwell, Tapia and Villanueva",2,"coffee shop"
3194,"2018-06-23 06:43:47","$19.67","4586962917519654607","Kevin Spencer",20,26,"Smith-Stephens",2,"coffee shop"
755,"2018-07-17 22:11:50","$0.52","4506405265172173","Kevin Spencer",20,142,"Thomas-Garcia",5,"food truck"
558,"2018-07-14 17:44:09","$0.53","4506405265172173","Kevin Spencer",20,81,"Fowler and Sons",5,"food truck"
2362,"2018-05-05 23:31:16","$1.12","4506405265172173","Kevin Spencer",20,34,"Combs-Jones",5,"food truck"
593,"2018-12-10 11:26:49","$1.80","4586962917519654607","Kevin Spencer",20,81,"Fowler and Sons",5,"food truck"
646,"2018-05-22 22:06:57","$2.00","4586962917519654607","Kevin Spencer",20,148,"Huerta, Keith and Walters",5,"food truck"
3390,"2018-12-02 17:24:22","$2.24","3535651398328201","Kevin Spencer",20,48,"Baker Inc",5,"food truck"
717,"2018-04-29 21:59:49","$2.45","4586962917519654607","Kevin Spencer",20,147,"Marshall-Lopez",5,"food truck"
191,"2018-01-03 05:13:19","$2.76","3535651398328201","Kevin Spencer",20,149,"Clark and Sons",5,"food truck"
3413,"2018-03-13 22:45:15","$2.76","4586962917519654607","Kevin Spencer",20,83,"Solis Group",5,"food truck"
3500,"2018-12-22 14:59:03","$2.80","4586962917519654607","Kevin Spencer",20,34,"Combs-Jones",5,"food truck"
2047,"2018-01-30 14:21:12","$2.86","3535651398328201","Kevin Spencer",20,32,"Norton, Burton and Smith",5,"food truck"
2426,"2018-07-11 18:13:21","$3.01","4506405265172173","Kevin Spencer",20,83,"Solis Group",5,"food truck"
352,"2018-10-11 15:52:00","$3.35","4586962917519654607","Kevin Spencer",20,93,"Rodriguez-Parker",5,"food truck"
3479,"2018-11-02 13:11:31","$3.38","4586962917519654607","Kevin Spencer",20,28,"Hess-Fischer",5,"food truck"
572,"2018-02-15 21:35:19","$3.46","3535651398328201","Kevin Spencer",20,139,"Kidd-Lopez",5,"food truck"
318,"2018-01-24 01:31:16","$3.54","3535651398328201","Kevin Spencer",20,81,"Fowler and Sons",5,"food truck"
867,"2018-12-24 13:11:42","$3.88","3535651398328201","Kevin Spencer",20,86,"Walker, Campbell and Sullivan",5,"food truck"
242,"2018-10-11 02:01:11","$4.81","4586962917519654607","Kevin Spencer",20,32,"Norton, Burton and Smith",5,"food truck"
401,"2018-09-01 12:15:29","$4.85","3535651398328201","Kevin Spencer",20,93,"Rodriguez-Parker",5,"food truck"
2136,"2018-03-17 14:17:13","$5.33","3535651398328201","Kevin Spencer",20,28,"Hess-Fischer",5,"food truck"
438,"2018-03-06 12:39:14","$5.62","3535651398328201","Kevin Spencer",20,46,"Miller, Chavez and Cobb",5,"food truck"
1551,"2018-01-17 06:59:43","$10.00","4586962917519654607","Kevin Spencer",20,149,"Clark and Sons",5,"food truck"
1583,"2018-05-15 16:58:48","$10.10","4586962917519654607","Kevin Spencer",20,34,"Combs-Jones",5,"food truck"
1526,"2018-07-15 04:50:22","$10.13","3535651398328201","Kevin Spencer",20,137,"Garcia PLC",5,"food truck"
917,"2018-01-19 13:15:49","$10.16","3535651398328201","Kevin Spencer",20,81,"Fowler and Sons",5,"food truck"
1762,"2018-09-07 03:54:28","$10.25","3535651398328201","Kevin Spencer",20,137,"Garcia PLC",5,"food truck"
1892,"2018-01-21 13:18:10","$10.38","4506405265172173","Kevin Spencer",20,15,"Long, Harrell and Johnson",5,"food truck"
985,"2018-09-07 20:13:45","$10.46","4586962917519654607","Kevin Spencer",20,89,"Kelley-Roberts",5,"food truck"
1098,"2018-06-20 03:11:40","$11.03","3535651398328201","Kevin Spencer",20,61,"Richardson, Smith and Jordan",5,"food truck"
1026,"2018-10-10 09:16:27","$11.17","4586962917519654607","Kevin Spencer",20,88,"Armstrong PLC",5,"food truck"
1058,"2018-05-27 03:19:51","$11.35","4586962917519654607","Kevin Spencer",20,49,"Davis, Lowe and Baxter",5,"food truck"
1572,"2018-05-28 16:04:01","$11.58","3535651398328201","Kevin Spencer",20,137,"Garcia PLC",5,"food truck"
1561,"2018-07-06 01:08:49","$11.74","4586962917519654607","Kevin Spencer",20,52,"Jensen-Stanley",5,"food truck"
2714,"2018-01-16 00:57:00","$15.33","4506405265172173","Kevin Spencer",20,149,"Clark and Sons",5,"food truck"
3294,"2018-05-20 02:29:57","$15.92","4586962917519654607","Kevin Spencer",20,69,"Dominguez PLC",5,"food truck"
3011,"2018-07-17 08:10:36","$16.21","4586962917519654607","Kevin Spencer",20,83,"Solis Group",5,"food truck"
2825,"2018-10-15 20:48:46","$16.57","3535651398328201","Kevin Spencer",20,120,"Vega, Jones and Castro",5,"food truck"
3221,"2018-11-17 21:31:51","$17.26","4506405265172173","Kevin Spencer",20,39,"Young-Navarro",5,"food truck"
2972,"2018-09-24 23:09:06","$17.65","4506405265172173","Kevin Spencer",20,88,"Armstrong PLC",5,"food truck"
2724,"2018-06-06 23:08:51","$18.11","3535651398328201","Kevin Spencer",20,24,"Rodgers, Johnston and Macias",5,"food truck"
3005,"2018-10-07 08:16:54","$20.44","4586962917519654607","Kevin Spencer",20,89,"Kelley-Roberts",5,"food truck"
2540,"2018-08-26 07:15:18","$23.13","4506405265172173","Kevin Spencer",20,147,"Marshall-Lopez",5,"food truck"
2239,"2018-03-08 18:56:27","$1.32","4586962917519654607","Kevin Spencer",20,44,"Little-Floyd",4,"pub"
677,"2018-10-07 18:42:39","$1.40","4506405265172173","Kevin Spencer",20,65,"Allen, Ramos and Carroll",4,"pub"
625,"2018-02-28 04:36:28","$1.41","3535651398328201","Kevin Spencer",20,101,"Whitehead-Sexton",4,"pub"
3360,"2018-06-07 08:58:28","$1.41","4506405265172173","Kevin Spencer",20,90,"Brown-Cunningham",4,"pub"
232,"2018-12-09 11:08:30","$1.54","4506405265172173","Kevin Spencer",20,29,"Browning-Cantu",4,"pub"
595,"2018-06-11 15:02:40","$1.72","4586962917519654607","Kevin Spencer",20,5,"Miller-Blevins",4,"pub"
1987,"2018-06-07 22:14:56","$1.99","3535651398328201","Kevin Spencer",20,107,"Rowe-Abbott",4,"pub"
128,"2018-04-21 04:12:27","$2.02","4506405265172173","Kevin Spencer",20,45,"Velazquez Ltd",4,"pub"
1948,"2018-05-18 07:21:45","$2.24","3535651398328201","Kevin Spencer",20,105,"Garcia and Sons",4,"pub"
695,"2018-07-25 22:52:22","$2.58","4586962917519654607","Kevin Spencer",20,19,"Santos-Fitzgerald",4,"pub"
57,"2018-12-13 06:10:36","$2.73","4586962917519654607","Kevin Spencer",20,44,"Little-Floyd",4,"pub"
675,"2018-02-21 00:25:34","$2.81","4506405265172173","Kevin Spencer",20,105,"Garcia and Sons",4,"pub"
3363,"2018-08-10 18:54:39","$2.95","3535651398328201","Kevin Spencer",20,107,"Rowe-Abbott",4,"pub"
566,"2018-03-26 02:44:07","$3.11","4506405265172173","Kevin Spencer",20,60,"Smith-Richards",4,"pub"
359,"2018-07-15 01:35:49","$3.23","4506405265172173","Kevin Spencer",20,41,"Ford, Williams and Dunn",4,"pub"
2222,"2018-01-13 04:49:38","$3.63","4506405265172173","Kevin Spencer",20,53,"Wallace PLC",4,"pub"
491,"2018-07-01 12:44:14","$3.64","4506405265172173","Kevin Spencer",20,91,"Turner Ltd",4,"pub"
775,"2018-05-12 18:51:09","$3.90","3535651398328201","Kevin Spencer",20,105,"Garcia and Sons",4,"pub"
